"name","whitelist","blacklist","wpercentage","bpercentage","sum","wnorm","bnorm","remainder","wrnorm","wbnorm","tentropy","fentropy","centropy","gain"
"VirogenCryptv075","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VMProtect_v125_PolyTech","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VMProtect106107PolyTech","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VMware_ThinApp_V4002200_VMware_20090124","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VOB_ProtectCD_5","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VOB_ProtectCD_5_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VOB_ProtectCD_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Vpackerttui","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtect_ExeDLL_v1x_ASL","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtect_v1x_ASL","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector_11X_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector_11X_vcasm_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vprotector_12","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vprotector_12_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vprotector_12_vcasm_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vprotector_12_vcasm_h","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector_V11A_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector_V11A_vcasm_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector_V11X_vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector11Xvcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"vprotector12vcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtector13Xvcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtectorV11Avcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"VProtectorvcasm","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WanaCrypt0r","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WARNING_TROJAN_ADinjector","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WARNING_TROJAN_ADinjector_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WARNING_TROJAN_RobinPE","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WARNING_TROJAN_RobinPE_additional","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WARNINGTROJANRobinPE","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"wcrt_dll","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"webc2_kt3","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WebCrack4_RouterPasswordCracking","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"webshell_asp_runtime_compile","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WhiskeyBravo","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"WiltedTulip_Tools_back","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Agent_34617","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_BBuddy_18","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_BBuddy_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Beti_15","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Beti_9","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_BHO_37","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_BHO_40","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_BHO_66","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Casino_7","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Cinmus_4","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Cydoor_5","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Downloader_93","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Dropper_36","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_ELEX_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Errorsmart_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_FunWebProducts_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_FunWebProducts_3","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_FunWebProducts_4","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mediaget_6","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Megasearch_arc_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mywebsearch_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mywebsearch_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mywebsearch_3","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mywebsearch_5","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Mywebsearch_6","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Openshopper_4","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Ourxin_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Rogu_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_SaveNow_2","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Stud_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Toolbar_34","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Toolbar_56","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_UCMore_4","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Virtumonde_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Winad_11","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Xawm_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Adware_Zango_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_101885_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_103752_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_103771_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_104245_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_106300_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_108606_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_108608_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_108639_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_108641_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_117331_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_12156_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_1297_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_13210_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_13403_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_134278_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_134622_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_1381_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_13963_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_14532_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_156_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_16498_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_2146_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_24765_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_25476_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_3084_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_3099_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_33811_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_363_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_4026_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_4035_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_4467_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_460_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_46831_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_53030_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_550_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_61873_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_6794_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_6803_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_748_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_8170_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_93876_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_9564_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_98930_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_99053_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_99054_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_99063_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_99083_1","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_35","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_38","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_44","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_50","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_80","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Adload_84","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31306","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31318","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31351","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31399","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31473","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31522","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
"Win_Downloader_Agent_31764","0","1","0","5.56917E-06","1","0","1","284180","0.3681505","0.6318495","0","0.94924138","0.9492381","2.33072E-06"
